blocking_condition_id,decision_readiness_id,decision_scorecard_id,decision_package_id,condition_type,condition_category,condition_description,severity,blocking_flag,source_phase,source_record_id,responsible_role,required_resolution,resolution_evidence_required,current_status,transition_enabled_after_resolution
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019,blocking_condition,Blocking,Derived from governance_burden_status = Moderate,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261019-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 1.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026,blocking_condition,Blocking,Derived from governance_burden_status = Moderate,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261026-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 1.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118,blocking_condition,Blocking,Derived from governance_burden_status = Moderate,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261118-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 1.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129,blocking_condition,Blocking,Derived from governance_burden_status = Moderate,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261129-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 1.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,blocking_condition,Blocking,Derived from governance_burden_status = Moderate,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 1.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,blocking_condition,Blocking,Derived from governance_burden_status = Moderate,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 1.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,blocking_condition,Blocking,Derived from governance_burden_status = Moderate,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 1.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,blocking_condition,Blocking,Derived from governance_burden_status = Moderate,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107-CF-financial_input_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,financial_input_condition,Conditional,Derived from missing_financial_input_flag = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107-CF-financial_input_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107-CF-stakeholder_validation_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,stakeholder_validation_condition,Conditional,Derived from stakeholder_validation_required = True,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107-CF-stakeholder_validation_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107-CF-scenario_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,scenario_completeness_condition,Conditional,Derived from scenario_readiness = 0.0,Moderate,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107-CF-scenario_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107-CF-evidence_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,evidence_completeness_condition,Conditional,Derived from evidence_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107-CF-evidence_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107-CF-lineage_completeness_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,lineage_completeness_condition,Conditional,Derived from lineage_completeness = 1.0,Low,False,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107-CF-lineage_completeness_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
BC-DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107-CF-blocking_condition,DR-DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,DSC-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,blocking_condition,Blocking,Derived from governance_burden_status = Monitoring Only,High,True,2D-3,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107-CF-blocking_condition,Operations Manager,Review and resolve before proceeding,Validation documentation required,Pending,False
