decision_action_routing_id,decision_package_id,action_id,action_name,action_eligibility_status,action_reason,prerequisite_count,blocking_condition_count,audit_required,management_selection_required,readiness_status,blocking_gate_affected
DAR-B79D3655,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,A002,Compare Scenario Options,Allowed,Governed eligibility for Ready for Integrated Management Review,0,1,True,True,Ready for Integrated Management Review,
DAR-B79D3655,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,A003,Validate Assumptions,Not Applicable,No eligibility rule defined for Validate Assumptions under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-B79D3655,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,A004,Validate Baseline,Not Applicable,No eligibility rule defined for Validate Baseline under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-B79D3655,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,A005,Validate Financial Inputs,Not Applicable,No eligibility rule defined for Validate Financial Inputs under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-B79D3655,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,A006,Validate Benefit Assumptions,Not Applicable,No eligibility rule defined for Validate Benefit Assumptions under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-B79D3655,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,A007,Provide Budget Information,Not Applicable,No eligibility rule defined for Provide Budget Information under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-B79D3655,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,A008,Request Additional Scenario,Not Applicable,No eligibility rule defined for Request Additional Scenario under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-B79D3655,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,A009,Request Stakeholder Review,Allowed,Governed eligibility for Ready for Integrated Management Review,0,1,True,True,Ready for Integrated Management Review,
DAR-B79D3655,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,A010,Proceed to Limited-Trial Consideration,Allowed with Conditions,Governed eligibility for Ready for Integrated Management Review,1,1,True,True,Ready for Integrated Management Review,
DAR-B79D3655,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,A011,Continue Monitoring,Not Applicable,No eligibility rule defined for Continue Monitoring under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-B79D3655,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,A012,Escalate for Immediate Management Attention,Allowed with Conditions,Governed eligibility for Ready for Integrated Management Review,0,1,True,True,Ready for Integrated Management Review,
DAR-B79D3655,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,A013,Defer Decision,Allowed,Governed eligibility for Ready for Integrated Management Review,0,1,True,True,Ready for Integrated Management Review,
DAR-B79D3655,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,A014,Reject Decision Use,Allowed,Governed eligibility for Ready for Integrated Management Review,0,1,True,True,Ready for Integrated Management Review,
DAR-B79D3655,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,A015,Request Evidence Completion,Not Applicable,No eligibility rule defined for Request Evidence Completion under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-B79D3655,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,A016,Request Lineage Completion,Not Applicable,No eligibility rule defined for Request Lineage Completion under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-B79D3655,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,A017,Route to Non-Quantitative Review,Not Applicable,No eligibility rule defined for Route to Non-Quantitative Review under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-B79D3655,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260126,A018,No Action - Monitoring Continues,Not Applicable,No eligibility rule defined for No Action - Monitoring Continues under Ready for Integrated Management Review,0,0,True,True,Ready for Integrated Management Review,
DAR-EB6DB77C,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,A001,Review Integrated Decision Package,Blocked,Governed eligibility for Requires Lineage Completion,1,1,True,True,Requires Lineage Completion,Lineage Gate
DAR-EB6DB77C,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,A002,Compare Scenario Options,Not Applicable,No eligibility rule defined for Compare Scenario Options under Requires Lineage Completion,0,0,True,True,Requires Lineage Completion,
DAR-EB6DB77C,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,A003,Validate Assumptions,Not Applicable,No eligibility rule defined for Validate Assumptions under Requires Lineage Completion,0,0,True,True,Requires Lineage Completion,
DAR-EB6DB77C,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,A004,Validate Baseline,Not Applicable,No eligibility rule defined for Validate Baseline under Requires Lineage Completion,0,0,True,True,Requires Lineage Completion,
DAR-EB6DB77C,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,A005,Validate Financial Inputs,Not Applicable,No eligibility rule defined for Validate Financial Inputs under Requires Lineage Completion,0,0,True,True,Requires Lineage Completion,
DAR-EB6DB77C,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,A006,Validate Benefit Assumptions,Not Applicable,No eligibility rule defined for Validate Benefit Assumptions under Requires Lineage Completion,0,0,True,True,Requires Lineage Completion,
DAR-EB6DB77C,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,A007,Provide Budget Information,Not Applicable,No eligibility rule defined for Provide Budget Information under Requires Lineage Completion,0,0,True,True,Requires Lineage Completion,
DAR-EB6DB77C,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,A008,Request Additional Scenario,Not Applicable,No eligibility rule defined for Request Additional Scenario under Requires Lineage Completion,0,0,True,True,Requires Lineage Completion,
DAR-EB6DB77C,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,A009,Request Stakeholder Review,Not Applicable,No eligibility rule defined for Request Stakeholder Review under Requires Lineage Completion,0,0,True,True,Requires Lineage Completion,
DAR-EB6DB77C,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,A010,Proceed to Limited-Trial Consideration,Not Applicable,No eligibility rule defined for Proceed to Limited-Trial Consideration under Requires Lineage Completion,0,0,True,True,Requires Lineage Completion,
DAR-EB6DB77C,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,A011,Continue Monitoring,Not Applicable,No eligibility rule defined for Continue Monitoring under Requires Lineage Completion,0,0,True,True,Requires Lineage Completion,
DAR-EB6DB77C,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,A012,Escalate for Immediate Management Attention,Not Applicable,No eligibility rule defined for Escalate for Immediate Management Attention under Requires Lineage Completion,0,0,True,True,Requires Lineage Completion,
DAR-EB6DB77C,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,A013,Defer Decision,Allowed,Governed eligibility for Requires Lineage Completion,0,1,True,True,Requires Lineage Completion,
DAR-EB6DB77C,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,A014,Reject Decision Use,Not Applicable,No eligibility rule defined for Reject Decision Use under Requires Lineage Completion,0,0,True,True,Requires Lineage Completion,
DAR-EB6DB77C,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,A015,Request Evidence Completion,Allowed,Governed eligibility for Requires Lineage Completion,0,1,True,True,Requires Lineage Completion,
DAR-EB6DB77C,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,A016,Request Lineage Completion,Allowed,Governed eligibility for Requires Lineage Completion,0,1,True,True,Requires Lineage Completion,
DAR-EB6DB77C,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,A017,Route to Non-Quantitative Review,Not Applicable,No eligibility rule defined for Route to Non-Quantitative Review under Requires Lineage Completion,0,0,True,True,Requires Lineage Completion,
DAR-EB6DB77C,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260219,A018,No Action - Monitoring Continues,Not Applicable,No eligibility rule defined for No Action - Monitoring Continues under Requires Lineage Completion,0,0,True,True,Requires Lineage Completion,
DAR-442626F9,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,A001,Review Integrated Decision Package,Not Applicable,No eligibility rule defined for Review Integrated Decision Package under Requires Stakeholder Validation,0,0,True,True,Requires Stakeholder Validation,
DAR-442626F9,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,A002,Compare Scenario Options,Not Applicable,No eligibility rule defined for Compare Scenario Options under Requires Stakeholder Validation,0,0,True,True,Requires Stakeholder Validation,
DAR-442626F9,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,A003,Validate Assumptions,Allowed,Governed eligibility for Requires Stakeholder Validation,0,1,True,True,Requires Stakeholder Validation,
DAR-442626F9,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,A004,Validate Baseline,Not Applicable,No eligibility rule defined for Validate Baseline under Requires Stakeholder Validation,0,0,True,True,Requires Stakeholder Validation,
DAR-442626F9,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,A005,Validate Financial Inputs,Allowed,Governed eligibility for Requires Stakeholder Validation,0,1,True,True,Requires Stakeholder Validation,
DAR-442626F9,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,A006,Validate Benefit Assumptions,Not Applicable,No eligibility rule defined for Validate Benefit Assumptions under Requires Stakeholder Validation,0,0,True,True,Requires Stakeholder Validation,
DAR-442626F9,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,A007,Provide Budget Information,Not Applicable,No eligibility rule defined for Provide Budget Information under Requires Stakeholder Validation,0,0,True,True,Requires Stakeholder Validation,
DAR-442626F9,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,A008,Request Additional Scenario,Not Applicable,No eligibility rule defined for Request Additional Scenario under Requires Stakeholder Validation,0,0,True,True,Requires Stakeholder Validation,
DAR-442626F9,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,A009,Request Stakeholder Review,Allowed,Governed eligibility for Requires Stakeholder Validation,0,1,True,True,Requires Stakeholder Validation,
DAR-442626F9,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,A010,Proceed to Limited-Trial Consideration,Blocked,Governed eligibility for Requires Stakeholder Validation,1,1,True,True,Requires Stakeholder Validation,Stakeholder Gate
DAR-442626F9,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,A011,Continue Monitoring,Allowed,Governed eligibility for Requires Stakeholder Validation,0,1,True,True,Requires Stakeholder Validation,
DAR-442626F9,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,A012,Escalate for Immediate Management Attention,Not Applicable,No eligibility rule defined for Escalate for Immediate Management Attention under Requires Stakeholder Validation,0,0,True,True,Requires Stakeholder Validation,
DAR-442626F9,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,A013,Defer Decision,Allowed,Governed eligibility for Requires Stakeholder Validation,0,1,True,True,Requires Stakeholder Validation,
DAR-442626F9,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,A014,Reject Decision Use,Not Applicable,No eligibility rule defined for Reject Decision Use under Requires Stakeholder Validation,0,0,True,True,Requires Stakeholder Validation,
DAR-442626F9,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,A015,Request Evidence Completion,Not Applicable,No eligibility rule defined for Request Evidence Completion under Requires Stakeholder Validation,0,0,True,True,Requires Stakeholder Validation,
DAR-442626F9,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,A016,Request Lineage Completion,Not Applicable,No eligibility rule defined for Request Lineage Completion under Requires Stakeholder Validation,0,0,True,True,Requires Stakeholder Validation,
DAR-442626F9,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,A017,Route to Non-Quantitative Review,Not Applicable,No eligibility rule defined for Route to Non-Quantitative Review under Requires Stakeholder Validation,0,0,True,True,Requires Stakeholder Validation,
DAR-442626F9,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260227,A018,No Action - Monitoring Continues,Not Applicable,No eligibility rule defined for No Action - Monitoring Continues under Requires Stakeholder Validation,0,0,True,True,Requires Stakeholder Validation,
DAR-25A87F40,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,A001,Review Integrated Decision Package,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-25A87F40,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,A002,Compare Scenario Options,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-25A87F40,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,A003,Validate Assumptions,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-25A87F40,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,A004,Validate Baseline,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-25A87F40,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,A005,Validate Financial Inputs,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-25A87F40,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,A006,Validate Benefit Assumptions,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-25A87F40,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,A007,Provide Budget Information,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-25A87F40,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,A008,Request Additional Scenario,Not Applicable,No eligibility rule defined for Request Additional Scenario under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-25A87F40,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,A009,Request Stakeholder Review,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-25A87F40,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,A010,Proceed to Limited-Trial Consideration,Allowed with Conditions,Governed eligibility for Ready with Conditions,1,1,True,True,Ready with Conditions,Any Mandatory Gate Failed
DAR-25A87F40,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,A011,Continue Monitoring,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-25A87F40,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,A012,Escalate for Immediate Management Attention,Not Applicable,No eligibility rule defined for Escalate for Immediate Management Attention under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-25A87F40,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,A013,Defer Decision,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-25A87F40,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,A014,Reject Decision Use,Not Applicable,No eligibility rule defined for Reject Decision Use under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-25A87F40,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,A015,Request Evidence Completion,Not Applicable,No eligibility rule defined for Request Evidence Completion under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-25A87F40,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,A016,Request Lineage Completion,Not Applicable,No eligibility rule defined for Request Lineage Completion under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-25A87F40,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,A017,Route to Non-Quantitative Review,Not Applicable,No eligibility rule defined for Route to Non-Quantitative Review under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-25A87F40,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260305,A018,No Action - Monitoring Continues,Not Applicable,No eligibility rule defined for No Action - Monitoring Continues under Ready with Conditions,0,0,True,True,Ready with Conditions,
DAR-0C80B3B9,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,A001,Review Integrated Decision Package,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-0C80B3B9,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,A002,Compare Scenario Options,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-0C80B3B9,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,A003,Validate Assumptions,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-0C80B3B9,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,A004,Validate Baseline,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-0C80B3B9,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,A005,Validate Financial Inputs,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
DAR-0C80B3B9,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20260315,A006,Validate Benefit Assumptions,Allowed,Governed eligibility for Ready with Conditions,0,1,True,True,Ready with Conditions,
