contract_record_id,decision_package_id,approval_package_id,contract_name,required_fields,contract_status,governance_note
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207-DC-scenario_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,scenario_card,"comparator_completeness,comparator_consistency,scenario_readiness,scenario_confidence,tradeoff_summary,displacement_summary",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207-DC-financial_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,financial_card,"cost_completeness,central_financial_estimate,lower_financial_estimate,upper_financial_estimate,financial_confidence,financial_readiness,affordability_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207-DC-governance_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,governance_card,"causality_status,contradiction_warning,provisional_warning,required_validation,governance_burden_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207-DC-management_action_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261207,management_action_card,"permitted_next_action,blocking_condition,top_management_question,approval_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213-DC-executive_overview_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,executive_overview_card,"decision_scorecard_id,hospital,department,dominant_kpi,risk_tier,urgency,decision_readiness,top_warning,top_action,reporting_date",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213-DC-risk_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,risk_card,"risk_score,risk_tier,threshold_status,trend_direction,sustained_movement_flag,breach_status,watch_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213-DC-recommendation_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,recommendation_card,"representative_recommendation,recommendation_readiness,recommendation_confirmation_required,recommendation_warning",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213-DC-scenario_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,scenario_card,"comparator_completeness,comparator_consistency,scenario_readiness,scenario_confidence,tradeoff_summary,displacement_summary",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213-DC-financial_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,financial_card,"cost_completeness,central_financial_estimate,lower_financial_estimate,upper_financial_estimate,financial_confidence,financial_readiness,affordability_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213-DC-governance_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,governance_card,"causality_status,contradiction_warning,provisional_warning,required_validation,governance_burden_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213-DC-management_action_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261213,management_action_card,"permitted_next_action,blocking_condition,top_management_question,approval_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217-DC-executive_overview_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,executive_overview_card,"decision_scorecard_id,hospital,department,dominant_kpi,risk_tier,urgency,decision_readiness,top_warning,top_action,reporting_date",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217-DC-risk_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,risk_card,"risk_score,risk_tier,threshold_status,trend_direction,sustained_movement_flag,breach_status,watch_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217-DC-recommendation_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,recommendation_card,"representative_recommendation,recommendation_readiness,recommendation_confirmation_required,recommendation_warning",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217-DC-scenario_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,scenario_card,"comparator_completeness,comparator_consistency,scenario_readiness,scenario_confidence,tradeoff_summary,displacement_summary",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217-DC-financial_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,financial_card,"cost_completeness,central_financial_estimate,lower_financial_estimate,upper_financial_estimate,financial_confidence,financial_readiness,affordability_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217-DC-governance_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,governance_card,"causality_status,contradiction_warning,provisional_warning,required_validation,governance_burden_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217-DC-management_action_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261217,management_action_card,"permitted_next_action,blocking_condition,top_management_question,approval_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231-DC-executive_overview_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,executive_overview_card,"decision_scorecard_id,hospital,department,dominant_kpi,risk_tier,urgency,decision_readiness,top_warning,top_action,reporting_date",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231-DC-risk_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,risk_card,"risk_score,risk_tier,threshold_status,trend_direction,sustained_movement_flag,breach_status,watch_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231-DC-recommendation_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,recommendation_card,"representative_recommendation,recommendation_readiness,recommendation_confirmation_required,recommendation_warning",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231-DC-scenario_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,scenario_card,"comparator_completeness,comparator_consistency,scenario_readiness,scenario_confidence,tradeoff_summary,displacement_summary",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231-DC-financial_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,financial_card,"cost_completeness,central_financial_estimate,lower_financial_estimate,upper_financial_estimate,financial_confidence,financial_readiness,affordability_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231-DC-governance_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,governance_card,"causality_status,contradiction_warning,provisional_warning,required_validation,governance_burden_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231-DC-management_action_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,PKG-EP-HOSP-001-DEPT-ICU-kpi_002-20261231,management_action_card,"permitted_next_action,blocking_condition,top_management_question,approval_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107-DC-executive_overview_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,executive_overview_card,"decision_scorecard_id,hospital,department,dominant_kpi,risk_tier,urgency,decision_readiness,top_warning,top_action,reporting_date",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107-DC-risk_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,risk_card,"risk_score,risk_tier,threshold_status,trend_direction,sustained_movement_flag,breach_status,watch_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107-DC-recommendation_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,recommendation_card,"representative_recommendation,recommendation_readiness,recommendation_confirmation_required,recommendation_warning",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107-DC-scenario_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,scenario_card,"comparator_completeness,comparator_consistency,scenario_readiness,scenario_confidence,tradeoff_summary,displacement_summary",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107-DC-financial_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,financial_card,"cost_completeness,central_financial_estimate,lower_financial_estimate,upper_financial_estimate,financial_confidence,financial_readiness,affordability_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107-DC-governance_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,governance_card,"causality_status,contradiction_warning,provisional_warning,required_validation,governance_burden_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107-DC-management_action_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260107,management_action_card,"permitted_next_action,blocking_condition,top_management_question,approval_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121-DC-executive_overview_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121,executive_overview_card,"decision_scorecard_id,hospital,department,dominant_kpi,risk_tier,urgency,decision_readiness,top_warning,top_action,reporting_date",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121-DC-risk_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121,risk_card,"risk_score,risk_tier,threshold_status,trend_direction,sustained_movement_flag,breach_status,watch_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121-DC-recommendation_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121,recommendation_card,"representative_recommendation,recommendation_readiness,recommendation_confirmation_required,recommendation_warning",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121-DC-scenario_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121,scenario_card,"comparator_completeness,comparator_consistency,scenario_readiness,scenario_confidence,tradeoff_summary,displacement_summary",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121-DC-financial_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121,financial_card,"cost_completeness,central_financial_estimate,lower_financial_estimate,upper_financial_estimate,financial_confidence,financial_readiness,affordability_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121-DC-governance_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121,governance_card,"causality_status,contradiction_warning,provisional_warning,required_validation,governance_burden_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121-DC-management_action_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260121,management_action_card,"permitted_next_action,blocking_condition,top_management_question,approval_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128-DC-executive_overview_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128,executive_overview_card,"decision_scorecard_id,hospital,department,dominant_kpi,risk_tier,urgency,decision_readiness,top_warning,top_action,reporting_date",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128-DC-risk_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128,risk_card,"risk_score,risk_tier,threshold_status,trend_direction,sustained_movement_flag,breach_status,watch_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128-DC-recommendation_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128,recommendation_card,"representative_recommendation,recommendation_readiness,recommendation_confirmation_required,recommendation_warning",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128-DC-scenario_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128,scenario_card,"comparator_completeness,comparator_consistency,scenario_readiness,scenario_confidence,tradeoff_summary,displacement_summary",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128-DC-financial_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128,financial_card,"cost_completeness,central_financial_estimate,lower_financial_estimate,upper_financial_estimate,financial_confidence,financial_readiness,affordability_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128-DC-governance_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128,governance_card,"causality_status,contradiction_warning,provisional_warning,required_validation,governance_burden_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128-DC-management_action_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260128,management_action_card,"permitted_next_action,blocking_condition,top_management_question,approval_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202-DC-executive_overview_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202,executive_overview_card,"decision_scorecard_id,hospital,department,dominant_kpi,risk_tier,urgency,decision_readiness,top_warning,top_action,reporting_date",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202-DC-risk_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202,risk_card,"risk_score,risk_tier,threshold_status,trend_direction,sustained_movement_flag,breach_status,watch_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202-DC-recommendation_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202,recommendation_card,"representative_recommendation,recommendation_readiness,recommendation_confirmation_required,recommendation_warning",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202-DC-scenario_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202,scenario_card,"comparator_completeness,comparator_consistency,scenario_readiness,scenario_confidence,tradeoff_summary,displacement_summary",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202-DC-financial_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202,financial_card,"cost_completeness,central_financial_estimate,lower_financial_estimate,upper_financial_estimate,financial_confidence,financial_readiness,affordability_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202-DC-governance_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202,governance_card,"causality_status,contradiction_warning,provisional_warning,required_validation,governance_burden_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202-DC-management_action_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260202,management_action_card,"permitted_next_action,blocking_condition,top_management_question,approval_status",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260208-DC-executive_overview_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260208,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260208,executive_overview_card,"decision_scorecard_id,hospital,department,dominant_kpi,risk_tier,urgency,decision_readiness,top_warning,top_action,reporting_date",Active,Streamlit-ready contract. No UI generated in this step.
DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260208-DC-risk_card,DPKG-PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260208,PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260208,risk_card,"risk_score,risk_tier,threshold_status,trend_direction,sustained_movement_flag,breach_status,watch_status",Active,Streamlit-ready contract. No UI generated in this step.
