contract_type,decision_readiness_id,decision_package_id,hospital,department,dominant_kpi,risk_tier,urgency,final_readiness_status,primary_queue,main_blocking_condition,next_required_action,responsible_role,approval_status,contract_field
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,,,,,,,,,,,,Lineage Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,,,,,,,,,,,,Governance Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,,,,,,,,,,,,Management Confirmation Gate=Fail
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,,,,,,,,stakeholder_validation_condition,Review and resolve before proceeding,Operations Manager,,"severity=Moderate,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,,,,,,,,scenario_completeness_condition,Review and resolve before proceeding,Operations Manager,,"severity=Moderate,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,,,,,,,,evidence_completeness_condition,Review and resolve before proceeding,Operations Manager,,"severity=Low,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,,,,,,,,lineage_completeness_condition,Review and resolve before proceeding,Operations Manager,,"severity=Low,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,,,,,,,,blocking_condition,Review and resolve before proceeding,Operations Manager,,"severity=High,blocking=True"
D. Transition Guidance,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,,,,,,Requires Stakeholder Validation,,,Stakeholder confirmation received,,,"next=Ready with Conditions,not_executed=True"
E. Escalation,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260723,,,,,,Requires Stakeholder Validation,,,,,,"escalation=Not Assessable,attention=False"
A. Readiness Summary,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,,Medical Ward,Staffing Level,,,Ready with Conditions,,stakeholder_validation_condition,All blocking conditions resolved and confirmations completed,,Pending Management Review,summary
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,,,,,,,,,,,,Operational Evidence Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,,,,,,,,,,,,Recommendation Gate=Pass with Conditions
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,,,,,,,,,,,,Baseline Gate=Pass with Conditions
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,,,,,,,,,,,,Scenario Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,,,,,,,,,,,,Comparator Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,,,,,,,,,,,,Financial Cost Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,,,,,,,,,,,,Financial Benefit Gate=Pass with Conditions
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,,,,,,,,,,,,Budget Gate=Pass with Conditions
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,,,,,,,,,,,,Evidence Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,,,,,,,,,,,,Lineage Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,,,,,,,,,,,,Governance Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,,,,,,,,,,,,Management Confirmation Gate=Pass
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,,,,,,,,stakeholder_validation_condition,Review and resolve before proceeding,Operations Manager,,"severity=Moderate,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,,,,,,,,scenario_completeness_condition,Review and resolve before proceeding,Operations Manager,,"severity=Moderate,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,,,,,,,,evidence_completeness_condition,Review and resolve before proceeding,Operations Manager,,"severity=Low,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,,,,,,,,lineage_completeness_condition,Review and resolve before proceeding,Operations Manager,,"severity=Low,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,,,,,,,,blocking_condition,Review and resolve before proceeding,Operations Manager,,"severity=High,blocking=True"
D. Transition Guidance,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,,,,,,Ready with Conditions,,,All blocking conditions resolved and confirmations completed,,,"next=Ready for Integrated Management Review,not_executed=True"
E. Escalation,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260728,,,,,,Ready with Conditions,,,,,,"escalation=Not Assessable,attention=False"
A. Readiness Summary,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,,Medical Ward,Staffing Level,,,Ready for Integrated Management Review,,stakeholder_validation_condition,No transition available from this state,,Pending Management Review,summary
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,,,,,,,,,,,,Operational Evidence Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,,,,,,,,,,,,Recommendation Gate=Pass with Conditions
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,,,,,,,,,,,,Baseline Gate=Pass with Conditions
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,,,,,,,,,,,,Scenario Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,,,,,,,,,,,,Comparator Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,,,,,,,,,,,,Financial Cost Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,,,,,,,,,,,,Financial Benefit Gate=Pass with Conditions
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,,,,,,,,,,,,Budget Gate=Pass with Conditions
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,,,,,,,,,,,,Evidence Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,,,,,,,,,,,,Lineage Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,,,,,,,,,,,,Governance Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,,,,,,,,,,,,Management Confirmation Gate=Pass
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,,,,,,,,stakeholder_validation_condition,Review and resolve before proceeding,Operations Manager,,"severity=Moderate,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,,,,,,,,scenario_completeness_condition,Review and resolve before proceeding,Operations Manager,,"severity=Moderate,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,,,,,,,,evidence_completeness_condition,Review and resolve before proceeding,Operations Manager,,"severity=Low,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,,,,,,,,lineage_completeness_condition,Review and resolve before proceeding,Operations Manager,,"severity=Low,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,,,,,,,,blocking_condition,Review and resolve before proceeding,Operations Manager,,"severity=High,blocking=True"
D. Transition Guidance,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,,,,,,Ready for Integrated Management Review,,,No transition available from this state,,,"next=No eligible transition defined,not_executed=True"
E. Escalation,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20260916,,,,,,Ready for Integrated Management Review,,,,,,"escalation=Not Assessable,attention=False"
A. Readiness Summary,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,,Medical Ward,Staffing Level,,,Requires Stakeholder Validation,,stakeholder_validation_condition,Stakeholder confirmation received,,Pending Management Review,summary
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,,,,,,,,,,,,Operational Evidence Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,,,,,,,,,,,,Recommendation Gate=Pass with Conditions
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,,,,,,,,,,,,Baseline Gate=Pass with Conditions
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,,,,,,,,,,,,Scenario Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,,,,,,,,,,,,Comparator Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,,,,,,,,,,,,Financial Cost Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,,,,,,,,,,,,Financial Benefit Gate=Pass with Conditions
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,,,,,,,,,,,,Budget Gate=Pass with Conditions
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,,,,,,,,,,,,Evidence Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,,,,,,,,,,,,Lineage Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,,,,,,,,,,,,Governance Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,,,,,,,,,,,,Management Confirmation Gate=Fail
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,,,,,,,,stakeholder_validation_condition,Review and resolve before proceeding,Operations Manager,,"severity=Moderate,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,,,,,,,,scenario_completeness_condition,Review and resolve before proceeding,Operations Manager,,"severity=Moderate,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,,,,,,,,evidence_completeness_condition,Review and resolve before proceeding,Operations Manager,,"severity=Low,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,,,,,,,,lineage_completeness_condition,Review and resolve before proceeding,Operations Manager,,"severity=Low,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,,,,,,,,blocking_condition,Review and resolve before proceeding,Operations Manager,,"severity=High,blocking=True"
D. Transition Guidance,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,,,,,,Requires Stakeholder Validation,,,Stakeholder confirmation received,,,"next=Ready with Conditions,not_executed=True"
E. Escalation,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261008,,,,,,Requires Stakeholder Validation,,,,,,"escalation=Not Assessable,attention=False"
A. Readiness Summary,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,,Medical Ward,Staffing Level,,,Requires Baseline Validation,,stakeholder_validation_condition,Baseline validation passes,,Pending Management Review,summary
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,,,,,,,,,,,,Operational Evidence Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,,,,,,,,,,,,Recommendation Gate=Pass with Conditions
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,,,,,,,,,,,,Baseline Gate=Pass with Conditions
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,,,,,,,,,,,,Scenario Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,,,,,,,,,,,,Comparator Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,,,,,,,,,,,,Financial Cost Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,,,,,,,,,,,,Financial Benefit Gate=Pass with Conditions
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,,,,,,,,,,,,Budget Gate=Pass with Conditions
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,,,,,,,,,,,,Evidence Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,,,,,,,,,,,,Lineage Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,,,,,,,,,,,,Governance Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,,,,,,,,,,,,Management Confirmation Gate=Pass
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,,,,,,,,stakeholder_validation_condition,Review and resolve before proceeding,Operations Manager,,"severity=Moderate,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,,,,,,,,scenario_completeness_condition,Review and resolve before proceeding,Operations Manager,,"severity=Moderate,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,,,,,,,,evidence_completeness_condition,Review and resolve before proceeding,Operations Manager,,"severity=Low,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,,,,,,,,lineage_completeness_condition,Review and resolve before proceeding,Operations Manager,,"severity=Low,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,,,,,,,,blocking_condition,Review and resolve before proceeding,Operations Manager,,"severity=High,blocking=True"
D. Transition Guidance,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,,,,,,Requires Baseline Validation,,,Baseline validation passes,,,"next=Ready with Conditions,not_executed=True"
E. Escalation,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261102,,,,,,Requires Baseline Validation,,,,,,"escalation=Not Assessable,attention=False"
A. Readiness Summary,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,,Medical Ward,Staffing Level,,,Requires Additional Scenario Analysis,,stakeholder_validation_condition,Additional modelling completed,,Pending Management Review,summary
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,,,,,,,,,,,,Operational Evidence Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,,,,,,,,,,,,Recommendation Gate=Pass with Conditions
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,,,,,,,,,,,,Baseline Gate=Pass with Conditions
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,,,,,,,,,,,,Scenario Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,,,,,,,,,,,,Comparator Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,,,,,,,,,,,,Financial Cost Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,,,,,,,,,,,,Financial Benefit Gate=Pass with Conditions
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,,,,,,,,,,,,Budget Gate=Pass with Conditions
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,,,,,,,,,,,,Evidence Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,,,,,,,,,,,,Lineage Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,,,,,,,,,,,,Governance Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,,,,,,,,,,,,Management Confirmation Gate=Pass
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,,,,,,,,stakeholder_validation_condition,Review and resolve before proceeding,Operations Manager,,"severity=Moderate,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,,,,,,,,scenario_completeness_condition,Review and resolve before proceeding,Operations Manager,,"severity=Moderate,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,,,,,,,,evidence_completeness_condition,Review and resolve before proceeding,Operations Manager,,"severity=Low,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,,,,,,,,lineage_completeness_condition,Review and resolve before proceeding,Operations Manager,,"severity=Low,blocking=False"
C. Conditions,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,,,,,,,,blocking_condition,Review and resolve before proceeding,Operations Manager,,"severity=High,blocking=True"
D. Transition Guidance,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,,,,,,Requires Additional Scenario Analysis,,,Additional modelling completed,,,"next=Ready with Conditions,not_executed=True"
E. Escalation,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261107,,,,,,Requires Additional Scenario Analysis,,,,,,"escalation=Not Assessable,attention=False"
A. Readiness Summary,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261219,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261219,,Medical Ward,Staffing Level,,,Ready with Conditions,,stakeholder_validation_condition,All blocking conditions resolved and confirmations completed,,Pending Management Review,summary
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261219,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261219,,,,,,,,,,,,Operational Evidence Gate=Pass
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261219,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261219,,,,,,,,,,,,Recommendation Gate=Pass with Conditions
B. Readiness Gates,DR-DSC-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261219,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_001-20261219,,,,,,,,,,,,Baseline Gate=Pass with Conditions
