management_question_id,decision_package_id,approval_package_id,question_text,question_category,required_response_type,mandatory_flag,responsible_role,blocking_flag,source_reference
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260224-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260224,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260224,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260224-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260224,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260224,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260313-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260313,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260313,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260313-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260313,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260313,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260410-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260410,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260410,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260410-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260410,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260410,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260418-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260418,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260418,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260418-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260418,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260418,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260428-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260428,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260428,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260428-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260428,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260428,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260503-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260503,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260503,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260503-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260503,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260503,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260522-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260522,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260522,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260522-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260522,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260522,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260603-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260603,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260603,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260603-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260603,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260603,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260619,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260629,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260703,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260710,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260719,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260726,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20260903,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261001,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261012,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261025,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261120,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261125,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261129,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261212,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261216,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226-MQ-008,DPKG-PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,PKG-EP-HOSP-001-DEPT-MED-kpi_006-20261226,Should the case remain under monitoring?,Monitoring Assessment,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107-MQ-002,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,Are the recommendation assumptions acceptable?,Assumption Validation,Yes/No/Partial,True,Clinical Lead,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107-MQ-006,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260107,Are the trade-offs acceptable?,Trade-off Assessment,Yes/No/Partial,True,Executive Sponsor,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122-MQ-002,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,Are the recommendation assumptions acceptable?,Assumption Validation,Yes/No/Partial,True,Clinical Lead,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122-MQ-003,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,Is the baseline valid for the current department?,Baseline Validation,Yes/No/Partial,False,Data Steward,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122-MQ-004,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,Are the comparator assumptions operationally realistic?,Scenario Validation,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122-MQ-005,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260122,Are the required financial inputs sufficiently validated?,Financial Validation,Yes/No/Partial,False,Finance Lead,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305-MQ-002,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305,Are the recommendation assumptions acceptable?,Assumption Validation,Yes/No/Partial,True,Clinical Lead,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305-MQ-003,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305,Is the baseline valid for the current department?,Baseline Validation,Yes/No/Partial,False,Data Steward,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305-MQ-004,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305,Are the comparator assumptions operationally realistic?,Scenario Validation,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305-MQ-005,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260305,Are the required financial inputs sufficiently validated?,Financial Validation,Yes/No/Partial,False,Finance Lead,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314-MQ-002,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,Are the recommendation assumptions acceptable?,Assumption Validation,Yes/No/Partial,True,Clinical Lead,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314-MQ-006,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260314,Are the trade-offs acceptable?,Trade-off Assessment,Yes/No/Partial,True,Executive Sponsor,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325-MQ-002,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,Are the recommendation assumptions acceptable?,Assumption Validation,Yes/No/Partial,True,Clinical Lead,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325-MQ-003,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,Is the baseline valid for the current department?,Baseline Validation,Yes/No/Partial,False,Data Steward,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325-MQ-004,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,Are the comparator assumptions operationally realistic?,Scenario Validation,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325-MQ-005,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260325,Are the required financial inputs sufficiently validated?,Financial Validation,Yes/No/Partial,False,Finance Lead,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331-MQ-001,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,Is the current operational risk accurately represented?,Risk Validation,Yes/No/Partial,True,Operations Manager,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331-MQ-002,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,Are the recommendation assumptions acceptable?,Assumption Validation,Yes/No/Partial,True,Clinical Lead,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331-MQ-006,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260331,Are the trade-offs acceptable?,Trade-off Assessment,Yes/No/Partial,True,Executive Sponsor,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405-MQ-002,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,Are the recommendation assumptions acceptable?,Assumption Validation,Yes/No/Partial,True,Clinical Lead,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405-MQ-003,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,Is the baseline valid for the current department?,Baseline Validation,Yes/No/Partial,False,Data Steward,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405-MQ-004,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,Are the comparator assumptions operationally realistic?,Scenario Validation,Yes/No/Partial,False,Operations Manager,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405-MQ-005,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260405,Are the required financial inputs sufficiently validated?,Financial Validation,Yes/No/Partial,False,Finance Lead,False,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417-MQ-002,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417,Are the recommendation assumptions acceptable?,Assumption Validation,Yes/No/Partial,True,Clinical Lead,True,Step 2D-1 integrated decision model
DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417-MQ-003,DPKG-PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260417,Is the baseline valid for the current department?,Baseline Validation,Yes/No/Partial,False,Data Steward,False,Step 2D-1 integrated decision model
