profile_id,scenario_run_id,approval_package_id,episode_id,analytical_trade_off_index,index_components_json,index_weights_json,trade_off_band,trade_off_rationale
TP-SR-BL-8E26EF7B244882DF-COMP-BASE-001,SR-BL-8E26EF7B244882DF-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,EP-HOSP-001-DEPT-OPC-kpi_001-20260616,55.61,"{""primary_kpi_impact"": 1.8660968660968251, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 100}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 55.6 based on 7 criteria
TP-SR-BL-8E26EF7B244882DF-COMP-CONS-001,SR-BL-8E26EF7B244882DF-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,EP-HOSP-001-DEPT-OPC-kpi_001-20260616,60.73,"{""primary_kpi_impact"": 41.866096866096825, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 50}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 60.7 based on 7 criteria
TP-SR-BL-8E26EF7B244882DF-COMP-EXP-001,SR-BL-8E26EF7B244882DF-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,EP-HOSP-001-DEPT-OPC-kpi_001-20260616,64.15,"{""primary_kpi_impact"": 55.19943019943017, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 50}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 64.2 based on 7 criteria
TP-SR-BL-8E26EF7B244882DF-COMP-HIGH-001,SR-BL-8E26EF7B244882DF-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260616,EP-HOSP-001-DEPT-OPC-kpi_001-20260616,64.15,"{""primary_kpi_impact"": 55.19943019943017, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 50}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 64.2 based on 7 criteria
TP-SR-BL-1E068F000624D203-COMP-BASE-001,SR-BL-1E068F000624D203-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,EP-HOSP-001-DEPT-OPC-kpi_001-20260622,55.18,"{""primary_kpi_impact"": 0.21675066787850028, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 100}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 55.2 based on 7 criteria
TP-SR-BL-1E068F000624D203-COMP-CONS-001,SR-BL-1E068F000624D203-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,EP-HOSP-001-DEPT-OPC-kpi_001-20260622,59.39,"{""primary_kpi_impact"": 36.62535459527939, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 50}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 59.4 based on 7 criteria
TP-SR-BL-1E068F000624D203-COMP-EXP-001,SR-BL-1E068F000624D203-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,EP-HOSP-001-DEPT-OPC-kpi_001-20260622,60.07,"{""primary_kpi_impact"": 39.25693354264783, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 50}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 60.1 based on 7 criteria
TP-SR-BL-1E068F000624D203-COMP-HIGH-001,SR-BL-1E068F000624D203-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260622,EP-HOSP-001-DEPT-OPC-kpi_001-20260622,60.07,"{""primary_kpi_impact"": 39.25693354264783, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 50}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 60.1 based on 7 criteria
TP-SR-BL-760E1A37C6F9A678-COMP-BASE-001,SR-BL-760E1A37C6F9A678-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,EP-HOSP-001-DEPT-OPC-kpi_001-20260706,55.14,"{""primary_kpi_impact"": 0.04007285974500974, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 100}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 55.1 based on 7 criteria
TP-SR-BL-760E1A37C6F9A678-COMP-CONS-001,SR-BL-760E1A37C6F9A678-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,EP-HOSP-001-DEPT-OPC-kpi_001-20260706,58.42,"{""primary_kpi_impact"": 32.82695810564664, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 50}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 58.4 based on 7 criteria
TP-SR-BL-760E1A37C6F9A678-COMP-EXP-001,SR-BL-760E1A37C6F9A678-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,EP-HOSP-001-DEPT-OPC-kpi_001-20260706,64.3,"{""primary_kpi_impact"": 55.77777777777777, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 50}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 64.3 based on 7 criteria
TP-SR-BL-760E1A37C6F9A678-COMP-HIGH-001,SR-BL-760E1A37C6F9A678-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260706,EP-HOSP-001-DEPT-OPC-kpi_001-20260706,64.3,"{""primary_kpi_impact"": 55.77777777777777, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 50}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 64.3 based on 7 criteria
TP-SR-BL-091FE53772D8A9F0-COMP-BASE-001,SR-BL-091FE53772D8A9F0-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,EP-HOSP-001-DEPT-OPC-kpi_001-20260815,55.13,"{""primary_kpi_impact"": 0.0, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 100}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 55.1 based on 7 criteria
TP-SR-BL-091FE53772D8A9F0-COMP-CONS-001,SR-BL-091FE53772D8A9F0-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,EP-HOSP-001-DEPT-OPC-kpi_001-20260815,58.55,"{""primary_kpi_impact"": 33.333333333333314, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 50}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 58.5 based on 7 criteria
TP-SR-BL-091FE53772D8A9F0-COMP-EXP-001,SR-BL-091FE53772D8A9F0-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,EP-HOSP-001-DEPT-OPC-kpi_001-20260815,62.82,"{""primary_kpi_impact"": 50.0, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 50}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 62.8 based on 7 criteria
TP-SR-BL-091FE53772D8A9F0-COMP-HIGH-001,SR-BL-091FE53772D8A9F0-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260815,EP-HOSP-001-DEPT-OPC-kpi_001-20260815,62.82,"{""primary_kpi_impact"": 50.0, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 50}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 62.8 based on 7 criteria
TP-SR-BL-876AEB93880CED33-COMP-BASE-001,SR-BL-876AEB93880CED33-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,EP-HOSP-001-DEPT-OPC-kpi_001-20260823,55.13,"{""primary_kpi_impact"": 0.0, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 100}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 55.1 based on 7 criteria
TP-SR-BL-876AEB93880CED33-COMP-CONS-001,SR-BL-876AEB93880CED33-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,EP-HOSP-001-DEPT-OPC-kpi_001-20260823,59.32,"{""primary_kpi_impact"": 36.363636363636346, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 50}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 59.3 based on 7 criteria
TP-SR-BL-876AEB93880CED33-COMP-EXP-001,SR-BL-876AEB93880CED33-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,EP-HOSP-001-DEPT-OPC-kpi_001-20260823,59.32,"{""primary_kpi_impact"": 36.363636363636346, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 50}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 59.3 based on 7 criteria
TP-SR-BL-876AEB93880CED33-COMP-HIGH-001,SR-BL-876AEB93880CED33-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260823,EP-HOSP-001-DEPT-OPC-kpi_001-20260823,59.32,"{""primary_kpi_impact"": 36.363636363636346, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 50}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 59.3 based on 7 criteria
TP-SR-BL-E29A4281D1F87169-COMP-BASE-001,SR-BL-E29A4281D1F87169-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,EP-HOSP-001-DEPT-OPC-kpi_001-20260830,55.44,"{""primary_kpi_impact"": 1.2300602623183465, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 100}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 55.4 based on 7 criteria
TP-SR-BL-E29A4281D1F87169-COMP-CONS-001,SR-BL-E29A4281D1F87169-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,EP-HOSP-001-DEPT-OPC-kpi_001-20260830,57.13,"{""primary_kpi_impact"": 27.80219780219781, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 50}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 57.1 based on 7 criteria
TP-SR-BL-E29A4281D1F87169-COMP-EXP-001,SR-BL-E29A4281D1F87169-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,EP-HOSP-001-DEPT-OPC-kpi_001-20260830,57.13,"{""primary_kpi_impact"": 27.80219780219781, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 50}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 57.1 based on 7 criteria
TP-SR-BL-E29A4281D1F87169-COMP-HIGH-001,SR-BL-E29A4281D1F87169-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260830,EP-HOSP-001-DEPT-OPC-kpi_001-20260830,57.13,"{""primary_kpi_impact"": 27.80219780219781, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 50}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 57.1 based on 7 criteria
TP-SR-BL-AC01845DCB390582-COMP-BASE-001,SR-BL-AC01845DCB390582-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,EP-HOSP-001-DEPT-OPC-kpi_001-20260929,55.13,"{""primary_kpi_impact"": 0.0, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 100}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 55.1 based on 7 criteria
TP-SR-BL-AC01845DCB390582-COMP-CONS-001,SR-BL-AC01845DCB390582-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,EP-HOSP-001-DEPT-OPC-kpi_001-20260929,57.89,"{""primary_kpi_impact"": 30.769230769230774, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 50}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 57.9 based on 7 criteria
TP-SR-BL-AC01845DCB390582-COMP-EXP-001,SR-BL-AC01845DCB390582-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,EP-HOSP-001-DEPT-OPC-kpi_001-20260929,65.78,"{""primary_kpi_impact"": 61.53846153846155, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 50}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 65.8 based on 7 criteria
TP-SR-BL-AC01845DCB390582-COMP-HIGH-001,SR-BL-AC01845DCB390582-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20260929,EP-HOSP-001-DEPT-OPC-kpi_001-20260929,65.78,"{""primary_kpi_impact"": 61.53846153846155, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 50}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 65.8 based on 7 criteria
TP-SR-BL-519EF2A0ED52DA15-COMP-BASE-001,SR-BL-519EF2A0ED52DA15-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,EP-HOSP-001-DEPT-OPC-kpi_001-20261008,55.25,"{""primary_kpi_impact"": 0.47297297297296836, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 100}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 55.2 based on 7 criteria
TP-SR-BL-519EF2A0ED52DA15-COMP-CONS-001,SR-BL-519EF2A0ED52DA15-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,EP-HOSP-001-DEPT-OPC-kpi_001-20261008,57.05,"{""primary_kpi_impact"": 27.5, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 50}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 57.1 based on 7 criteria
TP-SR-BL-519EF2A0ED52DA15-COMP-EXP-001,SR-BL-519EF2A0ED52DA15-COMP-EXP-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,EP-HOSP-001-DEPT-OPC-kpi_001-20261008,57.05,"{""primary_kpi_impact"": 27.5, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 50}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 57.1 based on 7 criteria
TP-SR-BL-519EF2A0ED52DA15-COMP-HIGH-001,SR-BL-519EF2A0ED52DA15-COMP-HIGH-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261008,EP-HOSP-001-DEPT-OPC-kpi_001-20261008,57.05,"{""primary_kpi_impact"": 27.5, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 50}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 57.1 based on 7 criteria
TP-SR-BL-A33F29A16E668071-COMP-BASE-001,SR-BL-A33F29A16E668071-COMP-BASE-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,EP-HOSP-001-DEPT-OPC-kpi_001-20261017,55.13,"{""primary_kpi_impact"": 0.0, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 100}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 55.1 based on 7 criteria
TP-SR-BL-A33F29A16E668071-COMP-CONS-001,SR-BL-A33F29A16E668071-COMP-CONS-001,PKG-EP-HOSP-001-DEPT-OPC-kpi_001-20261017,EP-HOSP-001-DEPT-OPC-kpi_001-20261017,57.89,"{""primary_kpi_impact"": 30.769230769230745, ""confidence"": 50, ""contradiction"": 100, ""baseline_completeness"": 100, ""assumption_extremity"": 100.0, ""supporting_kpi"": 25, ""displacement_risk"": 50}","{""primary_kpi_impact"": 0.2, ""supporting_kpi"": 0.1, ""confidence"": 0.15, ""contradiction"": 0.1, ""baseline_completeness"": 0.08, ""assumption_extremity"": 0.07, ""displacement_risk"": 0.08}",Balanced Trade-Off,Analytical Trade-Off Index = 57.9 based on 7 criteria
