approval_package_id,episode_id,recommendation_id,case_id,recommendation_role,final_review_outcome,approval_eligibility,exclusion_reason,required_confirmation,scenario_review_required,financial_review_required,contradiction_severity,provisional_recommendation_flag,evidence_pack_id
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260208,EP-HOSP-001-DEPT-ICU-kpi_003-20260208,REC-CASE-DEPT-ICU-20260212-OPT2,CASE-DEPT-ICU-20260212,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-460FD8A9820E
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260208,EP-HOSP-001-DEPT-ICU-kpi_003-20260208,REC-CASE-DEPT-ICU-20260212-OPT3,CASE-DEPT-ICU-20260212,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-460FD8A9820E
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260208,EP-HOSP-001-DEPT-ICU-kpi_003-20260208,REC-CASE-DEPT-ICU-20260214-OPT1,CASE-DEPT-ICU-20260214,Supporting,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-263070E2136F
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260208,EP-HOSP-001-DEPT-ICU-kpi_003-20260208,REC-CASE-DEPT-ICU-20260214-OPT2,CASE-DEPT-ICU-20260214,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-263070E2136F
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260208,EP-HOSP-001-DEPT-ICU-kpi_003-20260208,REC-CASE-DEPT-ICU-20260214-OPT3,CASE-DEPT-ICU-20260214,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-263070E2136F
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,EP-HOSP-001-DEPT-ICU-kpi_003-20260218,REC-CASE-DEPT-ICU-20260218-OPT1,CASE-DEPT-ICU-20260218,Representative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-EEF76F929005
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,EP-HOSP-001-DEPT-ICU-kpi_003-20260218,REC-CASE-DEPT-ICU-20260218-OPT2,CASE-DEPT-ICU-20260218,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-EEF76F929005
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,EP-HOSP-001-DEPT-ICU-kpi_003-20260218,REC-CASE-DEPT-ICU-20260218-OPT3,CASE-DEPT-ICU-20260218,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-EEF76F929005
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,EP-HOSP-001-DEPT-ICU-kpi_003-20260218,REC-CASE-DEPT-ICU-20260221-OPT1,CASE-DEPT-ICU-20260221,Supporting,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-33855FB615ED
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,EP-HOSP-001-DEPT-ICU-kpi_003-20260218,REC-CASE-DEPT-ICU-20260221-OPT2,CASE-DEPT-ICU-20260221,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-33855FB615ED
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,EP-HOSP-001-DEPT-ICU-kpi_003-20260218,REC-CASE-DEPT-ICU-20260221-OPT3,CASE-DEPT-ICU-20260221,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-33855FB615ED
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,EP-HOSP-001-DEPT-ICU-kpi_003-20260218,REC-CASE-DEPT-ICU-20260222-OPT1,CASE-DEPT-ICU-20260222,Supporting,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-3A34ED6C1F93
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,EP-HOSP-001-DEPT-ICU-kpi_003-20260218,REC-CASE-DEPT-ICU-20260222-OPT2,CASE-DEPT-ICU-20260222,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-3A34ED6C1F93
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,EP-HOSP-001-DEPT-ICU-kpi_003-20260218,REC-CASE-DEPT-ICU-20260222-OPT3,CASE-DEPT-ICU-20260222,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-3A34ED6C1F93
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,EP-HOSP-001-DEPT-ICU-kpi_003-20260218,REC-CASE-DEPT-ICU-20260223-OPT1,CASE-DEPT-ICU-20260223,Supporting,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-14EBFF15B6E4
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,EP-HOSP-001-DEPT-ICU-kpi_003-20260218,REC-CASE-DEPT-ICU-20260223-OPT2,CASE-DEPT-ICU-20260223,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-14EBFF15B6E4
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,EP-HOSP-001-DEPT-ICU-kpi_003-20260218,REC-CASE-DEPT-ICU-20260223-OPT3,CASE-DEPT-ICU-20260223,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-14EBFF15B6E4
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,EP-HOSP-001-DEPT-ICU-kpi_003-20260218,REC-CASE-DEPT-ICU-20260224-OPT1,CASE-DEPT-ICU-20260224,Supporting,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-F7F0829F4C00
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,EP-HOSP-001-DEPT-ICU-kpi_003-20260218,REC-CASE-DEPT-ICU-20260224-OPT2,CASE-DEPT-ICU-20260224,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-F7F0829F4C00
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,EP-HOSP-001-DEPT-ICU-kpi_003-20260218,REC-CASE-DEPT-ICU-20260224-OPT3,CASE-DEPT-ICU-20260224,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-F7F0829F4C00
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,EP-HOSP-001-DEPT-ICU-kpi_003-20260218,REC-CASE-DEPT-ICU-20260225-OPT1,CASE-DEPT-ICU-20260225,Supporting,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-6A39C5F7E3C7
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,EP-HOSP-001-DEPT-ICU-kpi_003-20260218,REC-CASE-DEPT-ICU-20260225-OPT2,CASE-DEPT-ICU-20260225,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-6A39C5F7E3C7
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,EP-HOSP-001-DEPT-ICU-kpi_003-20260218,REC-CASE-DEPT-ICU-20260225-OPT3,CASE-DEPT-ICU-20260225,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-6A39C5F7E3C7
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,EP-HOSP-001-DEPT-ICU-kpi_003-20260218,REC-CASE-DEPT-ICU-20260226-OPT1,CASE-DEPT-ICU-20260226,Supporting,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-69DC855F3A33
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,EP-HOSP-001-DEPT-ICU-kpi_003-20260218,REC-CASE-DEPT-ICU-20260226-OPT2,CASE-DEPT-ICU-20260226,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-69DC855F3A33
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,EP-HOSP-001-DEPT-ICU-kpi_003-20260218,REC-CASE-DEPT-ICU-20260226-OPT3,CASE-DEPT-ICU-20260226,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-69DC855F3A33
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,EP-HOSP-001-DEPT-ICU-kpi_003-20260218,REC-CASE-DEPT-ICU-20260228-OPT1,CASE-DEPT-ICU-20260228,Supporting,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-2E87228553D3
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,EP-HOSP-001-DEPT-ICU-kpi_003-20260218,REC-CASE-DEPT-ICU-20260228-OPT2,CASE-DEPT-ICU-20260228,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-2E87228553D3
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260218,EP-HOSP-001-DEPT-ICU-kpi_003-20260218,REC-CASE-DEPT-ICU-20260228-OPT3,CASE-DEPT-ICU-20260228,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-2E87228553D3
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307,EP-HOSP-001-DEPT-ICU-kpi_003-20260307,REC-CASE-DEPT-ICU-20260307-OPT1,CASE-DEPT-ICU-20260307,Representative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-C429E6B9ABA9
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307,EP-HOSP-001-DEPT-ICU-kpi_003-20260307,REC-CASE-DEPT-ICU-20260307-OPT2,CASE-DEPT-ICU-20260307,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-C429E6B9ABA9
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307,EP-HOSP-001-DEPT-ICU-kpi_003-20260307,REC-CASE-DEPT-ICU-20260307-OPT3,CASE-DEPT-ICU-20260307,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-C429E6B9ABA9
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307,EP-HOSP-001-DEPT-ICU-kpi_003-20260307,REC-CASE-DEPT-ICU-20260310-OPT1,CASE-DEPT-ICU-20260310,Supporting,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-7563A2192F6F
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307,EP-HOSP-001-DEPT-ICU-kpi_003-20260307,REC-CASE-DEPT-ICU-20260310-OPT2,CASE-DEPT-ICU-20260310,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-7563A2192F6F
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307,EP-HOSP-001-DEPT-ICU-kpi_003-20260307,REC-CASE-DEPT-ICU-20260310-OPT3,CASE-DEPT-ICU-20260310,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-7563A2192F6F
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307,EP-HOSP-001-DEPT-ICU-kpi_003-20260307,REC-CASE-DEPT-ICU-20260311-OPT1,CASE-DEPT-ICU-20260311,Supporting,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-91CDB06DA545
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307,EP-HOSP-001-DEPT-ICU-kpi_003-20260307,REC-CASE-DEPT-ICU-20260311-OPT2,CASE-DEPT-ICU-20260311,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-91CDB06DA545
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307,EP-HOSP-001-DEPT-ICU-kpi_003-20260307,REC-CASE-DEPT-ICU-20260311-OPT3,CASE-DEPT-ICU-20260311,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-91CDB06DA545
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307,EP-HOSP-001-DEPT-ICU-kpi_003-20260307,REC-CASE-DEPT-ICU-20260313-OPT1,CASE-DEPT-ICU-20260313,Supporting,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-8CF1E86AC753
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307,EP-HOSP-001-DEPT-ICU-kpi_003-20260307,REC-CASE-DEPT-ICU-20260313-OPT2,CASE-DEPT-ICU-20260313,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-8CF1E86AC753
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307,EP-HOSP-001-DEPT-ICU-kpi_003-20260307,REC-CASE-DEPT-ICU-20260313-OPT3,CASE-DEPT-ICU-20260313,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-8CF1E86AC753
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307,EP-HOSP-001-DEPT-ICU-kpi_003-20260307,REC-CASE-DEPT-ICU-20260314-OPT1,CASE-DEPT-ICU-20260314,Supporting,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-F9D308CBA9B7
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307,EP-HOSP-001-DEPT-ICU-kpi_003-20260307,REC-CASE-DEPT-ICU-20260314-OPT2,CASE-DEPT-ICU-20260314,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-F9D308CBA9B7
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260307,EP-HOSP-001-DEPT-ICU-kpi_003-20260307,REC-CASE-DEPT-ICU-20260314-OPT3,CASE-DEPT-ICU-20260314,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-F9D308CBA9B7
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260322,EP-HOSP-001-DEPT-ICU-kpi_003-20260322,REC-CASE-DEPT-ICU-20260322-OPT1,CASE-DEPT-ICU-20260322,Representative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-A692B9C87191
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260322,EP-HOSP-001-DEPT-ICU-kpi_003-20260322,REC-CASE-DEPT-ICU-20260322-OPT2,CASE-DEPT-ICU-20260322,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-A692B9C87191
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260322,EP-HOSP-001-DEPT-ICU-kpi_003-20260322,REC-CASE-DEPT-ICU-20260322-OPT3,CASE-DEPT-ICU-20260322,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-A692B9C87191
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260326,EP-HOSP-001-DEPT-ICU-kpi_003-20260326,REC-CASE-DEPT-ICU-20260326-OPT1,CASE-DEPT-ICU-20260326,Representative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-EBF6C2EF4ADD
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260326,EP-HOSP-001-DEPT-ICU-kpi_003-20260326,REC-CASE-DEPT-ICU-20260326-OPT2,CASE-DEPT-ICU-20260326,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-EBF6C2EF4ADD
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260326,EP-HOSP-001-DEPT-ICU-kpi_003-20260326,REC-CASE-DEPT-ICU-20260326-OPT3,CASE-DEPT-ICU-20260326,Alternative,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-EBF6C2EF4ADD
PKG-EP-HOSP-001-DEPT-ICU-kpi_003-20260326,EP-HOSP-001-DEPT-ICU-kpi_003-20260326,REC-CASE-DEPT-ICU-20260327-OPT1,CASE-DEPT-ICU-20260327,Supporting,Valid after Minor Revision,Eligible,,"Was bed capacity intentionally reduced (e.g., maintenance, infection control closure) or were there unusual admission patterns during this period?",False,False,Minor,True,DEP-EP-4BFBB9336BEF
