approval_package_id,episode_id,hospital_id,department_id,department_name,episode_start_date,episode_end_date,dominant_kpi_id,dominant_kpi_name,maximum_priority_tier,recommendation_type,proposed_management_action,scenario_review_required,scenario_review_priority,scenario_review_reason,scenario_review_scope,scenario_engine_status,provisional_threshold_flag,provisional_kpi_list,contradiction_severity,financial_review_required
PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260601,EP-HOSP-001-DEPT-MED-kpi_002-20260601,HOSP-001,DEPT-MED,Medical Ward,2026-06-01,2026-06-01,kpi_002,Staff Absenteeism Rate,High,Immediate Stabilisation,"Review the composition of current unplanned leave in Medical Ward (sick leave, emergency leave, unauthorised absence). Activate relief coverage for critical shifts. Flag any unusual patterns to HR for rapid review.",True,Required,Action involves relief coverage — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,,Material,False
PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260608,EP-HOSP-001-DEPT-MED-kpi_002-20260608,HOSP-001,DEPT-MED,Medical Ward,2026-06-08,2026-06-08,kpi_002,Staff Absenteeism Rate,Critical,Immediate Stabilisation,"Review the composition of current unplanned leave in Medical Ward (sick leave, emergency leave, unauthorised absence). Activate relief coverage for critical shifts. Flag any unusual patterns to HR for rapid review.",True,Required,Action involves relief coverage — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,,Material,False
PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260617,EP-HOSP-001-DEPT-MED-kpi_002-20260617,HOSP-001,DEPT-MED,Medical Ward,2026-06-17,2026-06-17,kpi_002,Staff Absenteeism Rate,High,Immediate Stabilisation,"Review the composition of current unplanned leave in Medical Ward (sick leave, emergency leave, unauthorised absence). Activate relief coverage for critical shifts. Flag any unusual patterns to HR for rapid review.",True,Required,Action involves relief coverage — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,,Material,False
PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260624,EP-HOSP-001-DEPT-MED-kpi_002-20260624,HOSP-001,DEPT-MED,Medical Ward,2026-06-24,2026-06-24,kpi_002,Staff Absenteeism Rate,High,Immediate Stabilisation,"Review the composition of current unplanned leave in Medical Ward (sick leave, emergency leave, unauthorised absence). Activate relief coverage for critical shifts. Flag any unusual patterns to HR for rapid review.",True,Required,Action involves relief coverage — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,,Material,False
PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260701,EP-HOSP-001-DEPT-MED-kpi_002-20260701,HOSP-001,DEPT-MED,Medical Ward,2026-07-01,2026-07-05,kpi_002,Staff Absenteeism Rate,"Critical, Elevated, High",Immediate Stabilisation,"Review the composition of current unplanned leave in Medical Ward (sick leave, emergency leave, unauthorised absence). Activate relief coverage for critical shifts. Flag any unusual patterns to HR for rapid review.",True,Required,Action involves relief coverage — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,False
PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260709,EP-HOSP-001-DEPT-MED-kpi_002-20260709,HOSP-001,DEPT-MED,Medical Ward,2026-07-09,2026-07-09,kpi_002,Staff Absenteeism Rate,Critical,Immediate Stabilisation,"Review the composition of current unplanned leave in Medical Ward (sick leave, emergency leave, unauthorised absence). Activate relief coverage for critical shifts. Flag any unusual patterns to HR for rapid review.",True,Required,Action involves relief coverage — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,False
PKG-EP-HOSP-001-DEPT-MED-kpi_002-20260802,EP-HOSP-001-DEPT-MED-kpi_002-20260802,HOSP-001,DEPT-MED,Medical Ward,2026-08-02,2026-08-03,kpi_002,Staff Absenteeism Rate,"Critical, Elevated",Immediate Stabilisation,"Review the composition of current unplanned leave in Medical Ward (sick leave, emergency leave, unauthorised absence). Activate relief coverage for critical shifts. Flag any unusual patterns to HR for rapid review.",True,Required,Action involves relief coverage — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,kpi_003,Material,False
PKG-EP-HOSP-001-DEPT-MED-kpi_002-20261111,EP-HOSP-001-DEPT-MED-kpi_002-20261111,HOSP-001,DEPT-MED,Medical Ward,2026-11-11,2026-11-11,kpi_002,Staff Absenteeism Rate,Elevated,Immediate Stabilisation,"Review the composition of current unplanned leave in Medical Ward (sick leave, emergency leave, unauthorised absence). Activate relief coverage for critical shifts. Flag any unusual patterns to HR for rapid review.",True,Required,Action involves relief coverage — operational displacement or cross-KPI effects possible; simulation would materially improve decision,Episode-level operational configuration,Include,False,,Material,False
PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260405,EP-HOSP-001-DEPT-MED-kpi_003-20260405,HOSP-001,DEPT-MED,Medical Ward,2026-04-05,2026-04-05,kpi_003,Bed Occupancy Rate,High,Immediate Stabilisation,"Validate whether current bed occupancy in Medical Ward reflects actual operational capacity or temporary closures (maintenance, infection control). The case on 2026-04-05 shows High priority with Immediate Review urgency. Adjust elective admission planning for the next 48 hours based on validated available capacity. Do not make structural capacity decisions until the threshold is confirmed.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,True,,Minor,False
PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260412,EP-HOSP-001-DEPT-MED-kpi_003-20260412,HOSP-001,DEPT-MED,Medical Ward,2026-04-12,2026-04-12,kpi_003,Bed Occupancy Rate,High,Immediate Stabilisation,"Validate whether current bed occupancy in Medical Ward reflects actual operational capacity or temporary closures (maintenance, infection control). The case on 2026-04-12 shows High priority with Immediate Review urgency. Adjust elective admission planning for the next 48 hours based on validated available capacity. Do not make structural capacity decisions until the threshold is confirmed.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,True,,Minor,False
PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260429,EP-HOSP-001-DEPT-MED-kpi_003-20260429,HOSP-001,DEPT-MED,Medical Ward,2026-04-29,2026-04-29,kpi_003,Bed Occupancy Rate,High,Immediate Stabilisation,"Validate whether current bed occupancy in Medical Ward reflects actual operational capacity or temporary closures (maintenance, infection control). The case on 2026-04-29 shows High priority with Immediate Review urgency. Adjust elective admission planning for the next 48 hours based on validated available capacity. Do not make structural capacity decisions until the threshold is confirmed.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,True,,Minor,False
PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260506,EP-HOSP-001-DEPT-MED-kpi_003-20260506,HOSP-001,DEPT-MED,Medical Ward,2026-05-06,2026-05-06,kpi_003,Bed Occupancy Rate,High,Immediate Stabilisation,"Validate whether current bed occupancy in Medical Ward reflects actual operational capacity or temporary closures (maintenance, infection control). The case on 2026-05-06 shows High priority with Immediate Review urgency. Adjust elective admission planning for the next 48 hours based on validated available capacity. Do not make structural capacity decisions until the threshold is confirmed.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,True,,Minor,False
PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260510,EP-HOSP-001-DEPT-MED-kpi_003-20260510,HOSP-001,DEPT-MED,Medical Ward,2026-05-10,2026-05-14,kpi_003,Bed Occupancy Rate,High,Immediate Stabilisation,"Validate whether current bed occupancy in Medical Ward reflects actual operational capacity or temporary closures (maintenance, infection control). The case on 2026-05-10 shows High priority with Immediate Review urgency. Adjust elective admission planning for the next 48 hours based on validated available capacity. Do not make structural capacity decisions until the threshold is confirmed.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,True,,Minor,False
PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260519,EP-HOSP-001-DEPT-MED-kpi_003-20260519,HOSP-001,DEPT-MED,Medical Ward,2026-05-19,2026-05-20,kpi_003,Bed Occupancy Rate,High,Immediate Stabilisation,"Validate whether current bed occupancy in Medical Ward reflects actual operational capacity or temporary closures (maintenance, infection control). The case on 2026-05-19 shows High priority with Immediate Review urgency. Adjust elective admission planning for the next 48 hours based on validated available capacity. Do not make structural capacity decisions until the threshold is confirmed.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,True,,Minor,False
PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260527,EP-HOSP-001-DEPT-MED-kpi_003-20260527,HOSP-001,DEPT-MED,Medical Ward,2026-05-27,2026-06-15,kpi_003,Bed Occupancy Rate,"Critical, High",Immediate Stabilisation,"Validate whether current bed occupancy in Medical Ward reflects actual operational capacity or temporary closures (maintenance, infection control). The case on 2026-05-27 shows Critical priority with Immediate Review urgency. Adjust elective admission planning for the next 48 hours based on validated available capacity. Do not make structural capacity decisions until the threshold is confirmed.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,True,,Minor,False
PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260621,EP-HOSP-001-DEPT-MED-kpi_003-20260621,HOSP-001,DEPT-MED,Medical Ward,2026-06-21,2026-06-22,kpi_003,Bed Occupancy Rate,Critical,Immediate Stabilisation,"Validate whether current bed occupancy in Medical Ward reflects actual operational capacity or temporary closures (maintenance, infection control). The case on 2026-06-21 shows Critical priority with Immediate Review urgency. Adjust elective admission planning for the next 48 hours based on validated available capacity. Do not make structural capacity decisions until the threshold is confirmed.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,True,,Minor,False
PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260626,EP-HOSP-001-DEPT-MED-kpi_003-20260626,HOSP-001,DEPT-MED,Medical Ward,2026-06-26,2026-06-28,kpi_003,Bed Occupancy Rate,"Critical, High",Immediate Stabilisation,"Validate whether current bed occupancy in Medical Ward reflects actual operational capacity or temporary closures (maintenance, infection control). The case on 2026-06-26 shows Critical priority with Immediate Review urgency. Adjust elective admission planning for the next 48 hours based on validated available capacity. Do not make structural capacity decisions until the threshold is confirmed.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,True,,Minor,False
PKG-EP-HOSP-001-DEPT-MED-kpi_003-20260704,EP-HOSP-001-DEPT-MED-kpi_003-20260704,HOSP-001,DEPT-MED,Medical Ward,2026-07-04,2026-07-07,kpi_003,Bed Occupancy Rate,High,Immediate Stabilisation,"Validate whether current bed occupancy in Medical Ward reflects actual operational capacity or temporary closures (maintenance, infection control). The case on 2026-07-04 shows High priority with Immediate Review urgency. Adjust elective admission planning for the next 48 hours based on validated available capacity. Do not make structural capacity decisions until the threshold is confirmed.",False,Not Required,"Action is data validation, monitoring, or confirmation — no operational configuration alternatives to simulate",,Exclude,True,,Minor,False
